"","page","sales"
"4304","A",19.68
"4305","A",20.5
"4306","A",21.16
"4307","A",20.62
"4308","A",23.26
"4309","A",23.44
"4310","A",12.61
"4311","A",15.79
"4312","A",23.31
"4313","A",16.18
"4314","A",16.78
"4315","A",16.8
"4316","A",26.08
"4317","A",15.39
"4318","A",20.55
"4319","A",22.87
"4320","A",18.51
"4321","A",20.9
"4322","A",13.07
"4323","A",27.94
"4324","A",23.78
"4325","A",22.45
"4326","A",13.13
"4327","A",28.07
"4328","A",20.86
"4329","A",16.9
"4330","A",15.86
"4331","A",22.46
"4332","A",22.56
"4333","A",21.74
"4334","A",24.8
"4335","A",19.22
"4336","A",9.95
"4337","A",14.31
"4338","A",21.65
"4339","A",15.79
"4340","A",15.05
"4341","A",17.77
"4342","A",29.87
"4343","A",18.11
"4344","A",19.93
"4345","A",24.74
"4346","A",16.36
"4347","A",21.34
"4348","A",12.3
"4349","A",20.58
"4350","A",26.57
"4351","A",20.5
"4352","A",17.57
"4353","A",13.73
"4354","A",18.92
"4355","A",19.79
"4356","A",20.46
"4357","A",14.48
"4358","A",13.99
"4359","A",23.35
"4360","A",22.66
"4361","A",16.16
"4362","A",22.18
"4363","A",24.47
"4364","A",16.39
"4365","A",18.01
"4366","A",21.88
"4367","A",28.14
"4368","A",16.38
"4369","A",14.74
"4370","A",16.81
"4371","A",24.84
"4372","A",14.78
"4373","A",18.31
"4374","A",25.56
"4375","A",24.74
"4376","A",12.06
"4377","A",26.06
"4378","A",25.91
"4379","A",23.59
"4380","A",21.3
"4381","A",14.84
"4382","A",12.2
"4383","A",25.95
"4384","A",17.05
"4385","A",20.46
"4386","A",26.12
"4387","A",19.67
"4388","A",17.45
"4389","A",23.6
"4390","A",16.9
"4391","A",25.5
"4392","A",19.96
"4393","A",12.26
"4394","A",19.76
"4395","A",25.45
"4396","A",19.49
"4397","A",22.71
"4398","A",16.5
"4399","A",15.06
"4400","A",13.22
"4401","A",15.71
"4402","A",27.03
"4403","A",17.69
"4404","A",25.12
"4405","A",25.83
"4406","A",22
"4407","A",22.2
"4408","A",21.23
"4409","A",20.08
"4410","A",21.1
"4411","A",8.66
"4412","A",10.13
"4413","A",19.31
"4414","A",21.7
"4415","A",19.18
"4416","A",17.23
"4417","A",32.76
"4418","A",20.26
"4419","A",18.6
"4420","A",18.48
"4421","A",28.02
"4422","A",29.47
"4423","A",23.43
"4424","A",16.64
"4425","A",30.38
"4426","A",25.99
"4427","A",23.96
"4428","A",11.11
"4429","A",23.05
"4430","A",14.72
"4431","A",20.04
"4432","A",23.14
"4433","A",29.84
"4434","A",19.81
"4435","A",22.36
"4436","A",22.77
"4437","A",22.85
"4438","A",24.5
"4439","A",10.17
"4440","A",15.96
"4441","A",23.84
"4442","A",29.97
"4443","A",21.54
"4444","A",24.06
"4445","A",27.77
"4446","A",21.23
"4447","A",14.99
"4448","A",19.42
"4449","A",24.98
"4450","A",23.28
"4451","A",26.96
"4452","A",15.6
"4453","A",21.68
"4454","A",27.09
"4455","A",13.67
"4456","A",14.55
"4457","A",21.54
"4458","A",19.64
"4459","A",16.91
"4460","A",23.25
"4461","A",20.72
"4462","A",19.39
"4463","A",15.24
"4464","A",14.88
"4465","A",25.86
"4466","A",19.23
"4467","A",22.05
"4468","A",16.76
"4469","A",12.69
"4470","A",16.16
"4471","A",29.74
"4472","A",28.45
"4473","A",15.26
"4474","A",18.52
"4475","A",23.22
"4476","A",15.02
"4477","A",13.82
"4478","A",16.96
"4479","A",25.79
"4480","A",17.04
"4481","A",20.07
"4482","A",24.59
"4483","A",22.45
"4484","A",25.23
"4485","A",14.77
"4486","A",22.66
"4487","A",20.81
"4488","A",24.03
"4489","A",22.37
"4490","A",10.57
"4491","A",21.18
"4492","A",20.27
"4493","A",23.99
"4494","A",15.28
"4495","A",24.9
"4496","A",16.24
"4497","A",14.82
"4498","A",12.97
"4499","A",17.95
"4500","A",27.91
"4501","A",13.38
"4502","A",19.8
"4503","A",10.01
"4504","A",33.85
"4505","A",21.41
"4506","A",21.4
"4507","A",21.36
"4508","A",20.85
"4509","A",19.09
"4510","A",18.9
"4511","A",21.34
"4512","A",20.01
"4513","A",28.21
"4514","A",12.66
"4515","A",22.73
"4516","A",21.57
"4517","A",22.36
"4518","A",18.98
"4519","A",18.75
"4520","A",14.84
"4521","A",28.03
"4522","A",24.35
"4523","A",25.82
"4524","A",25.87
"4525","A",10.84
"4526","A",16.3
"4527","A",13.78
"4528","A",7.11
"4529","A",20.57
"4530","A",22.73
"4531","A",21.16
"4532","A",23
"4533","A",15.73
"4534","A",21.7
"4535","A",21.06
"4536","A",18.89
"4537","A",16.25
"4538","A",19.03
"4539","A",18.64
"4540","A",26.47
"4541","A",13.38
"4542","A",24.38
"4543","A",21.6
"4544","A",20.32
"4545","A",24.49
"4546","A",28.38
"4547","A",21.31
"4548","A",24.53
"4549","A",17.57
"4550","A",24.22
"4551","A",14.86
"4552","A",19.97
"4553","A",17.41
"4554","A",16.71
"4555","A",24.69
"4556","A",17.85
"4557","A",28.6
"4558","A",13.9
"4559","A",15.27
"4560","A",22.16
"4561","A",13.67
"4562","A",15.65
"4563","A",19.37
"4564","A",21.09
"4565","A",24.35
"4566","A",29.02
"4567","A",19.36
"4568","A",15.15
"4569","A",24.33
"4570","A",15.78
"4571","A",20.85
"4572","A",19.33
"4573","A",21.02
"4574","A",16.63
"4575","A",20.66
"4576","A",17.32
"4577","A",21.09
"4578","A",29.81
"4579","A",15.78
"4580","A",16.75
"4581","A",25.36
"4582","A",13.88
"4583","A",17.08
"4584","A",24.8
"4585","A",27.07
"4586","A",16.31
"4587","A",30.1
"4588","A",17.25
"4589","A",21.16
"4590","A",12.86
"4591","A",17.97
"4592","A",20.55
"4593","A",21.71
"4594","A",13.83
"4595","A",16.87
"4596","A",18.84
"4597","A",21.65
"4598","A",22.49
"4599","A",21.83
"4600","A",25.37
"4601","A",20.92
"4602","A",15.53
"4603","A",17.49
"4604","A",15.1
"4605","A",15.26
"4606","A",18.13
"4607","A",25.57
"4608","A",16.67
"4609","A",26.09
"4610","A",25.42
"4611","A",14.58
"4612","A",16.37
"4613","A",24.56
"4614","A",23.94
"4615","A",21.65
"4616","A",15.8
"4617","A",17.4
"4618","A",18
"4619","A",17.99
"4620","A",27.05
"4621","A",19.29
"4622","A",15.06
"4623","A",21.56
"4624","A",22.79
"4625","A",25.65
"4626","A",23.05
"4627","A",23.82
"4628","A",15.1
"4629","A",27.87
"4630","A",25.48
"4631","A",25.81
"4632","A",18.82
"4633","A",23.77
"4634","A",16.13
"4635","A",20.43
"4636","A",16.76
"4637","A",23.05
"4638","A",18.74
"4639","A",22.94
"4640","A",23.36
"4641","A",23.14
"4642","A",21.86
"4643","A",20.35
"4644","A",13.22
"4645","A",20.25
"4646","A",27.34
"4647","A",16.95
"4648","A",20.13
"4649","A",23.25
"4650","A",24.69
"4651","A",23.43
"4652","A",26.46
"4653","A",18.64
"4654","A",19.21
"4655","A",18.53
"4656","A",19.22
"4657","A",16.89
"4658","A",27
"4659","A",21.34
"4660","A",21.91
"4661","A",12.75
"4662","A",15.35
"4663","A",15.83
"4664","A",21.03
"4665","A",28.95
"4666","A",14.71
"4667","A",23.47
"4668","A",28.85
"4669","A",14.94
"4670","A",21.34
"4671","A",10.79
"4672","A",16.76
"4673","A",17.29
"4674","A",27.55
"4675","A",33.38
"4676","A",15.58
"4677","A",16.94
"4678","A",31.18
"4679","A",14.73
"4680","A",16.53
"4681","A",19.17
"4682","A",15.56
"4683","A",17.93
"4684","A",22.53
"4685","A",15.88
"4686","A",14.9
"4687","A",22.73
"4688","A",26.05
"4689","A",22.35
"4690","A",27.74
"4691","A",26.74
"4692","A",14.45
"4693","A",23.56
"4694","A",21.24
"4695","A",24.72
"4696","A",23.06
"4697","A",25.04
"4698","A",17.99
"4699","A",20.12
"4700","A",17.48
"4701","A",26.67
"4702","A",18.37
"4703","A",21.38
"4704","A",18.03
"4705","A",17.51
"4706","A",16.73
"4707","A",28.28
"4708","A",15.27
"4709","A",19.09
"4710","A",17.32
"4711","A",24.87
"4712","A",18.38
"4713","A",12.27
"4714","A",26.08
"4715","A",19.33
"4716","A",26.95
"4717","A",26.66
"4718","A",13.79
"4719","A",15.66
"4720","A",10.58
"4721","A",17.76
"4722","A",24.12
"4723","A",19.8
"4724","A",16.73
"4725","A",25.77
"4726","A",14.15
"4727","A",25
"4728","A",14.42
"4729","A",25.94
"4730","A",29.43
"4731","A",18.28
"4732","A",18.48
"4733","A",18.41
"4734","A",24.02
"4735","A",13.72
"4736","A",19.97
"4737","A",10.02
"4738","A",20.37
"4739","A",23.1
"4740","A",15.72
"4741","A",20.77
"4742","A",11.75
"4743","A",18.41
"4744","A",18.74
"4745","A",21.43
"4746","A",18.69
"4747","A",28.25
"4748","A",19.2
"4749","A",11.22
"4750","A",13.77
"4751","A",18.11
"4752","A",8.19
"4753","A",18.26
"4754","A",11.79
"4755","A",16.43
"4756","A",18.93
"4757","A",18.38
"4758","A",11.27
"4759","A",13.44
"4760","A",12.58
"4761","A",26.17
"4762","A",28.15
"4763","A",27.29
"4764","A",19.85
"4765","A",26.45
"4766","A",33.68
"4767","A",20.73
"4768","A",16.9
"4769","A",23.94
"4770","A",25.85
"4771","A",19.63
"4772","A",20.3
"4773","A",24.04
"4774","A",28.25
"4775","A",18.37
"4776","A",17.09
"4777","A",18.5
"4778","A",9.47
"4779","A",17.86
"4780","A",28.84
"4781","A",12.88
"4782","A",22.43
"4783","A",27.39
"4784","A",18.35
"4785","A",18.38
"4786","A",21.4
"4787","A",21.77
"4788","A",30.26
"4789","A",23.2
"4790","A",15.56
"4791","A",22.05
"4792","A",18.52
"4793","A",18.24
"4794","A",21.5
"4795","A",17.43
"4796","A",20.15
"4797","A",15.1
"4798","A",25.48
"4799","A",16.62
"4800","A",20.81
"4801","A",18.75
"4802","A",22.54
"4803","A",17.33
"4804","A",13.38
"4805","A",13.36
"4806","A",23.69
"4807","A",22.49
"4808","A",19.78
"4809","A",21.48
"4810","A",25.52
"4811","A",33.81
"4812","A",24.58
"4813","A",19.86
"4814","A",18.42
"4815","A",12.63
"4816","A",22.53
"4817","A",12.63
"4818","A",12.92
"4819","A",20.93
"4820","A",17.51
"4821","A",17.71
"4822","A",23.79
"4823","A",21.8
"4824","A",16.84
"4825","A",24.1
"4826","A",27.78
"4827","A",11.4
"4828","A",21.48
"4829","A",21.51
"4830","A",18.5
"4831","A",8.89
"4832","A",26.14
"4833","A",16.86
"4834","A",12.43
"4835","A",25.81
"4836","A",23.14
"4837","A",25.15
"4838","A",18.47
"4839","A",22.14
"4840","A",19.54
"4841","A",19.14
"4842","A",21.68
"4843","A",12.92
"4844","A",18.59
"4845","A",26.34
"4846","A",10.06
"4847","A",20.79
"4848","A",11.28
"4849","A",11.24
"4850","A",20.89
"4851","A",14.78
"4852","A",31.77
"4853","A",21.1
"4854","A",14.17
"4855","A",19.04
"4856","A",24.53
"4857","A",26.79
"4858","A",24.89
"4859","A",21.22
"4860","A",25.22
"4861","A",19.79
"4862","A",20.89
"4863","A",19.15
"4864","A",19.76
"4865","A",16.84
"4866","A",22.36
"4867","A",25.86
"4868","A",26.17
"4869","A",17.25
"4870","A",26.21
"4871","A",25.38
"4872","A",17.03
"4873","A",16.94
"4874","A",19.61
"4875","A",11.7
"4876","A",23.33
"4877","A",18.23
"4878","A",19.02
"4879","A",15.13
"4880","A",22.24
"4881","A",10.4
"4882","A",21.08
"4883","A",22.39
"4884","A",22.64
"4885","A",20.15
"4886","A",26.78
"4887","A",17.02
"4888","A",18.11
"4889","A",14.78
"4890","A",17.15
"4891","A",18.97
"4892","A",21.13
"4893","A",29.04
"4894","A",22.2
"4895","A",13.49
"4896","A",22.45
"4897","A",14.07
"4898","A",17.78
"4899","A",22.09
"4900","A",14.58
"4901","A",19.44
"4902","A",18.07
"4903","A",22.04
"4904","A",15.01
"4905","A",10.96
"4906","A",20.78
"4907","A",17.38
"4908","A",24.76
"4909","A",26.49
"4910","A",32.03
"4911","A",16.74
"4912","A",17.4
"4913","A",19.57
"4914","A",19.44
"4915","A",15.41
"4916","A",15.93
"4917","A",19.48
"4918","A",9.35
"4919","A",21.35
"4920","A",19.03
"4921","A",23.91
"4922","A",24.27
"4923","A",17.16
"4924","A",19.21
"4925","A",29.93
"4926","A",17.53
"4927","A",10.75
"4928","A",20.38
"4929","A",23.17
"4930","A",24.2
"4931","A",24.22
"4932","A",24.76
"4933","A",15.19
"4934","A",17.62
"4935","A",17.64
"4936","A",18.53
"4937","A",22.31
"4938","A",13.91
"4939","A",16.78
"4940","A",13.83
"4941","A",20.64
"4942","A",23.98
"4943","A",17.11
"4944","A",20.12
"4945","A",19.89
"4946","A",18.42
"4947","A",22.62
"4948","A",20.41
"4949","A",18.01
"4950","A",15.57
"4951","A",20.04
"4952","A",18.42
"4953","A",17.23
"4954","A",27.71
"4955","A",25.02
"4956","A",23.2
"4957","A",19.69
"4958","A",20.95
"4959","A",17.02
"4960","A",15.78
"4961","A",26.11
"4962","A",20.37
"4963","A",16.17
"4964","A",17.49
"4965","A",17.47
"4966","A",23
"4967","A",17.73
"4968","A",21.55
"4969","A",14.6
"4970","A",20.59
"4971","A",23.62
"4972","A",26.39
"4973","A",17.97
"4974","A",21.21
"4975","A",24.83
"4976","A",26.51
"4977","A",11.68
"4978","A",23.57
"4979","A",15.43
"4980","A",20.61
"4981","A",16.55
"4982","A",20.22
"4983","A",19.56
"4984","A",32.75
"4985","A",15.71
"4986","A",20.48
"4987","A",19.38
"4988","A",20.82
"4989","A",21.2
"4990","A",20.29
"4991","A",17.05
"4992","A",29.81
"4993","A",20.91
"4994","A",22.29
"4995","A",20.13
"4996","A",26.42
"4997","A",19.11
"4998","A",20.05
"4999","A",21.18
"5000","A",12.66
"5001","B",0.4
"5002","B",45.83
"5003","B",4.19
"5004","B",11.17
"5005","B",23.22
"5006","B",1.09
"5007","B",6.61
"5008","B",0.68
"5009","B",37.21
"5010","B",4.71
"5011","B",21.88
"5012","B",4.55
"5013","B",17.81
"5014","B",6.54
"5015","B",40.86
"5016","B",14.21
"5017","B",18.14
"5018","B",27.87
"5019","B",18.21
"5020","B",24.13
"5021","B",45.13
"5022","B",43.13
"5023","B",49.86
"5024","B",7.11
"5025","B",8.23
"5026","B",21.29
"5027","B",7.22
"5028","B",6.83
"5029","B",4.55
"5030","B",17.96
"5031","B",7.12
"5032","B",20.2
"5033","B",50.8
"5034","B",23.28
"5035","B",5.71
"5036","B",6.96
"5037","B",39.34
"5038","B",35.44
"5039","B",22.41
"5040","B",18.62
"5041","B",43.43
"5042","B",17.25
"5043","B",8.26
"5044","B",8.2
"5045","B",10.1
"5046","B",6.2
"5047","B",5.72
"5048","B",5.17
"5049","B",10.72
"5050","B",5.74
"5051","B",12.55
"5052","B",23.3
"5053","B",14.55
"5054","B",20.37
"5055","B",39.96
"5056","B",49.5
"5057","B",25.75
"5058","B",20.42
"5059","B",22.91
"5060","B",1.53
"5061","B",23.64
"5062","B",38.8
"5063","B",17.75
"5064","B",23.39
"5065","B",22.98
"5066","B",23.3
"5067","B",28.2
"5068","B",20.56
"5069","B",9.14
"5070","B",32.55
"5071","B",18.87
"5072","B",56.86
"5073","B",28.77
"5074","B",49.63
"5075","B",39.47
"5076","B",27.49
"5077","B",25.84
"5078","B",3.59
"5079","B",15.94
"5080","B",16.64
"5081","B",23.92
"5082","B",46.98
"5083","B",21.15
"5084","B",3.64
"5085","B",17.84
"5086","B",7.58
"5087","B",8.26
"5088","B",15.74
"5089","B",3.13
"5090","B",0.94
"5091","B",20.75
"5092","B",53
"5093","B",39.94
"5094","B",0.23
"5095","B",13.63
"5096","B",23.14
"5097","B",19.24
"5098","B",6.17
"5099","B",7.24
"5100","B",12.12
"5101","B",26.99
"5102","B",8.28
"5103","B",13.71
"5104","B",23.45
"5105","B",19.43
"5106","B",21.5
"5107","B",38.75
"5108","B",24.28
"5109","B",28.14
"5110","B",24.75
"5111","B",30.95
"5112","B",9.42
"5113","B",39.11
"5114","B",33.94
"5115","B",68.41
"5116","B",40.31
"5117","B",4.51
"5118","B",2.96
"5119","B",22.83
"5120","B",45.1
"5121","B",24.41
"5122","B",42.07
"5123","B",48.96
"5124","B",6.42
"5125","B",17.07
"5126","B",37.42
"5127","B",14.68
"5128","B",24.65
"5129","B",20.21
"5130","B",23.76
"5131","B",14.11
"5132","B",19.84
"5133","B",24.48
"5134","B",15.21
"5135","B",61.46
"5136","B",38.72
"5137","B",23.57
"5138","B",10.94
"5139","B",23.71
"5140","B",25.26
"5141","B",19.43
"5142","B",10.78
"5143","B",44.11
"5144","B",42.84
"5145","B",49.62
"5146","B",5.04
"5147","B",8.27
"5148","B",33.57
"5149","B",26.68
"5150","B",15.86
"5151","B",36.33
"5152","B",20.18
"5153","B",41.06
"5154","B",11.52
"5155","B",2.5
"5156","B",20.58
"5157","B",32.62
"5158","B",13.68
"5159","B",29.86
"5160","B",8.79
"5161","B",17.22
"5162","B",19.09
"5163","B",0.31
"5164","B",6.27
"5165","B",15.87
"5166","B",40.98
"5167","B",34.39
"5168","B",19.95
"5169","B",22.38
"5170","B",13.75
"5171","B",14.19
"5172","B",14.43
"5173","B",53.59
"5174","B",26.61
"5175","B",31.37
"5176","B",37.65
"5177","B",2.23
"5178","B",39.07
"5179","B",24.97
"5180","B",34.03
"5181","B",15.16
"5182","B",6.59
"5183","B",17.38
"5184","B",38.85
"5185","B",7.62
"5186","B",1.49
"5187","B",5.13
"5188","B",13.79
"5189","B",6.39
"5190","B",3.15
"5191","B",30.06
"5192","B",74.94
"5193","B",24.07
"5194","B",7.16
"5195","B",1.78
"5196","B",46.71
"5197","B",16.97
"5198","B",59.99
"5199","B",8.19
"5200","B",15.03
"5201","B",18.17
"5202","B",15.7
"5203","B",14.48
"5204","B",38.13
"5205","B",16.99
"5206","B",1.63
"5207","B",66.55
"5208","B",3.79
"5209","B",13.42
"5210","B",28.36
"5211","B",7.64
"5212","B",20.43
"5213","B",15.75
"5214","B",23.23
"5215","B",7.67
"5216","B",19.87
"5217","B",28.61
"5218","B",24.52
"5219","B",19.75
"5220","B",27.92
"5221","B",22.32
"5222","B",30.45
"5223","B",25.56
"5224","B",1.41
"5225","B",5.21
"5226","B",4.34
"5227","B",7.09
"5228","B",8.42
"5229","B",2.51
"5230","B",5.89
"5231","B",38.3
"5232","B",20.5
"5233","B",25.28
"5234","B",41.49
"5235","B",13.98
"5236","B",16.8
"5237","B",8.9
"5238","B",6.36
"5239","B",33.14
"5240","B",31.78
"5241","B",17.81
"5242","B",6.65
"5243","B",34.65
"5244","B",25.69
"5245","B",13.23
"5246","B",15.1
"5247","B",43.18
"5248","B",16.84
"5249","B",16.55
"5250","B",25.86
"5251","B",7.35
"5252","B",20.65
"5253","B",21.09
"5254","B",6.77
"5255","B",42.13
"5256","B",19.65
"5257","B",17.83
"5258","B",16.2
"5259","B",38.82
"5260","B",35.29
"5261","B",5.39
"5262","B",24.55
"5263","B",17.32
"5264","B",11.62
"5265","B",44.78
"5266","B",14.32
"5267","B",12.98
"5268","B",2.07
"5269","B",22.71
"5270","B",46.95
"5271","B",27.2
"5272","B",15.07
"5273","B",31.79
"5274","B",1.02
"5275","B",35.51
"5276","B",15.25
"5277","B",42.26
"5278","B",57.29
"5279","B",26.01
"5280","B",16.59
"5281","B",44.98
"5282","B",13.92
"5283","B",26.59
"5284","B",11.35
"5285","B",47.01
"5286","B",1.01
"5287","B",10.52
"5288","B",20.19
"5289","B",13.53
"5290","B",11.71
"5291","B",29.63
"5292","B",28.5
"5293","B",2.89
"5294","B",13.61
"5295","B",22.4
"5296","B",20.98
"5297","B",29.35
"5298","B",16.4
"5299","B",20.96
"5300","B",26.96
"5301","B",15.29
"5302","B",2.47
"5303","B",10.34
"5304","B",1.83
"5305","B",5.04
"5306","B",28.51
"5307","B",14.69
"5308","B",39.48
"5309","B",19.08
"5310","B",20.72
"5311","B",2.23
"5312","B",17.47
"5313","B",30.92
"5314","B",36.85
"5315","B",3.26
"5316","B",0.35
"5317","B",30.31
"5318","B",8.69
"5319","B",9.9
"5320","B",16.96
"5321","B",38.41
"5322","B",30.87
"5323","B",30.46
"5324","B",38.17
"5325","B",64.27
"5326","B",51.72
"5327","B",21.27
"5328","B",8.84
"5329","B",22.76
"5330","B",5.43
"5331","B",7.38
"5332","B",45.55
"5333","B",18.45
"5334","B",22.96
"5335","B",36.62
"5336","B",26.98
"5337","B",14.89
"5338","B",20.18
"5339","B",39.7
"5340","B",50.49
"5341","B",23.74
"5342","B",46.72
"5343","B",33.11
"5344","B",6.67
"5345","B",33.4
"5346","B",12.1
"5347","B",34.23
"5348","B",40.14
"5349","B",15.22
"5350","B",31.41
"5351","B",33.75
"5352","B",11.54
"5353","B",19.9
"5354","B",30.1
"5355","B",26.17
"5356","B",10.64
"5357","B",15.93
"5358","B",20.32
"5359","B",42.6
"5360","B",4.45
"5361","B",29.23
"5362","B",9.19
"5363","B",19.02
"5364","B",8.32
"5365","B",58
"5366","B",42.93
"5367","B",35.09
"5368","B",20.71
"5369","B",48.57
"5370","B",17.69
"5371","B",25.17
"5372","B",13.54
"5373","B",19.08
"5374","B",8.79
"5375","B",28.8
"5376","B",13.46
"5377","B",4.11
"5378","B",38.26
"5379","B",20.37
"5380","B",44.34
"5381","B",28.8
"5382","B",31.21
"5383","B",27.72
"5384","B",27.21
"5385","B",6.47
"5386","B",30.21
"5387","B",4.71
"5388","B",14.74
"5389","B",33.24
"5390","B",34.92
"5391","B",9.89
"5392","B",18.96
"5393","B",20.7
"5394","B",11.89
"5395","B",49.93
"5396","B",47.51
"5397","B",32.21
"5398","B",34.08
"5399","B",40.57
"5400","B",19.67
"5401","B",28.25
"5402","B",0.77
"5403","B",59.06
"5404","B",0.36
"5405","B",62.1
"5406","B",29.37
"5407","B",27.76
"5408","B",18.7
"5409","B",22.94
"5410","B",7.92
"5411","B",10.95
"5412","B",14.94
"5413","B",10.25
"5414","B",7.63
"5415","B",4.55
"5416","B",27.21
"5417","B",15.71
"5418","B",32.83
"5419","B",19.8
"5420","B",40.79
"5421","B",3.59
"5422","B",22.77
"5423","B",34.95
"5424","B",19.43
"5425","B",41.56
"5426","B",25.24
"5427","B",27.36
"5428","B",27.7
"5429","B",39.57
"5430","B",17.21
"5431","B",6.24
"5432","B",24.37
"5433","B",6.91
"5434","B",14.66
"5435","B",49.57
"5436","B",31.34
"5437","B",8.12
"5438","B",3.62
"5439","B",33.63
"5440","B",58.97
"5441","B",8.64
"5442","B",16.95
"5443","B",12.84
"5444","B",18.48
"5445","B",20.55
"5446","B",40.42
"5447","B",31.12
"5448","B",28.79
"5449","B",22.54
"5450","B",16.07
"5451","B",25.55
"5452","B",7.43
"5453","B",48.61
"5454","B",23.51
"5455","B",14.92
"5456","B",7
"5457","B",32.11
"5458","B",15.59
"5459","B",31.86
"5460","B",19.75
"5461","B",22.14
"5462","B",22.3
"5463","B",4.02
"5464","B",51.25
"5465","B",18.24
"5466","B",5.57
"5467","B",16.15
"5468","B",14.66
"5469","B",41.21
"5470","B",10.71
"5471","B",16.76
"5472","B",15.66
"5473","B",12.85
"5474","B",30.77
"5475","B",26.77
"5476","B",53.58
"5477","B",31.42
"5478","B",5.8
"5479","B",27.28
"5480","B",3.45
"5481","B",2.21
"5482","B",41.3
"5483","B",32.81
"5484","B",23.41
"5485","B",38.76
"5486","B",34.94
"5487","B",27.96
"5488","B",43.19
"5489","B",22.28
"5490","B",33.63
"5491","B",9.88
"5492","B",28.49
"5493","B",19.16
"5494","B",5.12
"5495","B",35.06
"5496","B",40.14
"5497","B",12.7
"5498","B",10.36
"5499","B",17.66
"5500","B",7.61
"5501","B",9.99
"5502","B",22.94
"5503","B",49.42
"5504","B",22.21
"5505","B",33.02
"5506","B",6.01
"5507","B",7.57
"5508","B",8.74
"5509","B",20.27
"5510","B",22.19
"5511","B",6.32
"5512","B",28.32
"5513","B",28.45
"5514","B",33.24
"5515","B",1.72
"5516","B",60.4
"5517","B",26.65
"5518","B",0.43
"5519","B",4.12
"5520","B",4.07
"5521","B",7
"5522","B",37.55
"5523","B",3.29
"5524","B",1.44
"5525","B",54.19
"5526","B",33.21
"5527","B",48.97
"5528","B",5.33
"5529","B",13.01
"5530","B",25.61
"5531","B",16.99
"5532","B",9.04
"5533","B",24.09
"5534","B",18.64
"5535","B",22.08
"5536","B",4.36
"5537","B",38.29
"5538","B",3.99
"5539","B",30.63
"5540","B",6.3
"5541","B",4.42
"5542","B",19.11
"5543","B",40.11
"5544","B",38.17
"5545","B",24.79
"5546","B",22.45
"5547","B",28.75
"5548","B",2.32
"5549","B",36.02
"5550","B",38.56
"5551","B",2.64
"5552","B",44.06
"5553","B",31.42
"5554","B",19.31
"5555","B",13.11
"5556","B",54.87
"5557","B",0.27
"5558","B",6.26
"5559","B",6.07
"5560","B",22.3
"5561","B",10.6
"5562","B",16.37
"5563","B",21.73
"5564","B",23.92
"5565","B",32.25
"5566","B",7.66
"5567","B",30.34
"5568","B",50.48
"5569","B",18.9
"5570","B",40.39
"5571","B",28.12
"5572","B",28.14
"5573","B",30.57
"5574","B",26.89
"5575","B",35.52
"5576","B",14.63
"5577","B",31.15
"5578","B",39.67
"5579","B",25.37
"5580","B",37.81
"5581","B",32.87
"5582","B",9.28
"5583","B",15.63
"5584","B",10.77
"5585","B",48.34
"5586","B",5.22
"5587","B",36.03
"5588","B",2.2
"5589","B",19.26
"5590","B",28.37
"5591","B",41.4
"5592","B",19.59
"5593","B",1.86
"5594","B",4.64
"5595","B",20.26
"5596","B",8.43
"5597","B",0.61
"5598","B",39.98
"5599","B",21.02
"5600","B",20.06
"5601","B",14.93
"5602","B",11.95
"5603","B",26.18
"5604","B",22.04
"5605","B",11.08
"5606","B",57.67
"5607","B",62.83
"5608","B",11.62
"5609","B",5.58
"5610","B",56.83
"5611","B",7.96
"5612","B",5.9
"5613","B",43.73
"5614","B",9.85
"5615","B",45.45
"5616","B",7.51
"5617","B",59.99
"5618","B",48.18
"5619","B",70.58
"5620","B",35.89
"5621","B",18.1
"5622","B",61.67
"5623","B",4.87
"5624","B",68.56
"5625","B",12.71
"5626","B",28.93
"5627","B",13.19
"5628","B",40.06
"5629","B",24.7
"5630","B",20.05
"5631","B",11.12
"5632","B",26.92
"5633","B",40.11
"5634","B",18.63
"5635","B",3.8
"5636","B",23.99
"5637","B",11.08
"5638","B",45.53
"5639","B",26.2
"5640","B",17.14
"5641","B",10.81
"5642","B",9.68
"5643","B",51.69
"5644","B",20.52
"5645","B",33.39
"5646","B",4.24
"5647","B",15.44
"5648","B",3.67
"5649","B",6.57
"5650","B",34.92
"5651","B",2.36
"5652","B",10.75
"5653","B",21.42
"5654","B",2.29
"5655","B",37.9
"5656","B",46.51
"5657","B",21.27
"5658","B",23.64
"5659","B",29.99
"5660","B",16.9
"5661","B",28.61
"5662","B",40.69
"5663","B",24.6
"5664","B",23.47
"5665","B",26.01
"5666","B",15.95
"5667","B",24.11
"5668","B",13.73
"5669","B",33.79
"5670","B",39.14
"5671","B",13.31
"5672","B",11.55
"5673","B",1.63
"5674","B",17.13
"5675","B",7.86
"5676","B",5.05
"5677","B",21.98
"5678","B",9.06
"5679","B",0.46
"5680","B",36.97
"5681","B",44.87
"5682","B",43.53
"5683","B",28.38
"5684","B",54.43
"5685","B",16.07
"5686","B",37.07
"5687","B",39.2
"5688","B",10.19
"5689","B",17.6
"5690","B",47.98
"5691","B",17.32
"5692","B",40.32
"5693","B",42.93
"5694","B",3.26
"5695","B",5.01
"5696","B",32.74
"5697","B",27.17
"5698","B",14.78
"5699","B",27.77
"5700","B",22.51
"5701","B",43.44
"5702","B",0.02
"5703","B",8.63
"5704","B",12.06
